commentBody,DisplayName,Latitude,Location,Longitude,Status_Accepted,UserComments,UserID,ApproveDate,CommentSequence,EditorsSelection,NumberofRecords,RecommendationCount,TimesPeople,ArticleRelevance,AVGcommentspermonth,AVGBrevity,AVGPersonalXP,AVGPicks,AVGReadability,AVGRecommendationScore,Brevity,ConversationalRelevance,PersonalXP,Readability,RecommendationScore
"It is natural, as Mr. Comey indicates, for policemen to respond to their experiences, and that includes the higher rate of crime they observe in black communities.  The issue, then, becomes how those communities respond to police when they do their jobs correctly.<br/><br/>It has become standard for those communities to presume, in any interaction between an officer and a black person, race was the motivation for the officer\'s actions.  Even our president did so in the Gates incident, saying, \""I don\'t know, not having been there and not seeing all the facts,  . . . But I think it\'s fair to say . . .that the Cambridge police acted stupidly in arresting somebody when there was already proof that they were in their own home . . . \""<br/><br/>The reality is that Gates refused to show his identity, was treated fairly, and in full accordance with standard police practice.  The truth is that our president pre-judged -- \"" \""I don\'t know . .\"" - -  the police to be at fault. That, too, is racism.  By our president!<br/><br/>Now, an argument about a parking space that resulted in three deaths, all Muslims, is being trumpeted as a hate crime, when it clearly was not.<br/><br/>But:  The big difference, between any incident involving blacks, and that in Chapel Hill:  In the latter, the protests were prayers.  In Ferguson: Universal rioting, looting, arson.  That has become the norm.<br/><br/>If the black communities want fewer police actions, it\'s simple.  Commit fewer crimes.  And support the police when they do their jobs.",NeverLift,30.271129,"Austin, TX",-97.7437,approved,api.nytimes.com/svc/community/v2/comments/user/id/6998114.xml,6998114,"1,423,855,076","14,129,855",0,1,6,1,71.0433582,8.040567794,43.47792604,21.96025265,10.64773741,57.22771838,9.021869618,88.02816901,86.45312217,8.429118858,87.92710706,28.42880834
It is indeed refreshing to hear frank comments in todays politically charged atmosphere. Its also refreshing to see NYT report this without trying to play up or dramatize an unusually honest frank conversation.,Ragz,30.271129,"Austin, TX",-97.7437,approved,api.nytimes.com/svc/community/v2/comments/user/id/62013988.xml,62013988,"1,423,765,252","14,118,483",0,1,12,1,11.3650338,0.552573078,26.17358491,23.02008067,0,39.27102804,5.441176471,11.26760563,19.6583563,0,35.07972665,39.42657266
"Mr. Comey isn\'t saying these \""mental shortcuts\"" by law enforcement officers are acceptable. He\'s saying they are understandable, and that we need to work on developing frameworks that compensate for understandable human failings. At the same time, we must address the issues that underpin the racial disparities in crime statistics: financial, educational, and social inequalities.",Andrew,30.870388,Louisiana,-92.007126,approved,api.nytimes.com/svc/community/v2/comments/user/id/68307896.xml,68307896,"1,423,773,966","14,120,562",0,1,3,1,50.58168359,0.187874846,29.1509434,18.70321608,0,48.0529595,21.69117647,19.71830986,34.52879135,12.86549695,44.87471526,17.43104403
"Some years ago, though the statistics did were not based on complete, national data, the number of police officers killed in the line of duty by a civilian was very near the same as the number of civilians that police officers killed. That \'parity\' no longer exists, with police officers taking the lives of civilians at a much higher rate, indicating, without close examination, that crime commitment is much higher and that police are performing under more dangerous conditions that require them to defend their own lives more often. <br/><br/>Yet, routine news reports indicate that police officers are quick to shoot to kill, frequently unnecessarily,  Police department personnel are subject to control, as in virtually every other organization. That organizational control in the USA has failed society as much as the police officers who kill without substantial reason.<br/><br/>The US needs to examine how our police departments compare to other police departments in other nations, and develop a plan that produces results comparable to the best performing. We may be broken, but we can be fixed,  ",Gary,31.58369,"Brookhaven, Mississippi",-90.441809,approved,api.nytimes.com/svc/community/v2/comments/user/id/50250795.xml,50250795,"1,423,791,940","14,122,786",0,1,5,1,69.53883643,1.141165734,26.7395306,12.68835014,9.146341509,42.58604969,15.88055954,61.61971831,75.29005341,8.103130925,71.98177677,25.53601793
I doubt many cops are interested in changing their abusive ways as long as they can get away with it.,Elizabeth Moses,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/70512719.xml,70512719,"1,423,839,799","14,124,921",0,1,6,1,7.883595954,2.254498158,6.037735849,22.14512753,0,14.09657321,18.75,6.690140845,18.22341333,18.33333332,25.28473804,28.42880834
" The Slate article you linked  to states that \""The fact of the matter is in today_s state prisons, which hold about 90 percent of all of our prisoners, only 17 percent of the inmates are there primarily for drug charges. And about two-thirds are there for either property or violent crimes.\"" You should read the article. ",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,859,918","14,131,393",0,1,0,1,4.368402896,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,19.71830986,15.83105188,6.43274866,37.35763098,0
"A USA Today study conducted after the Michael Brown shooting revealed that on average white police officers each year kill about 400 people, including about 96 African Americans.  Only a small percent of these shootings are truly controversial. In many cases, officers are wounded or killed in the fatal exchanges of gunfire.  However, police homicides in total account for about two percent of homicides each year. One cold argue that police homicides save more lives than they take. For example, some stop mass shootings in progress while other stop murderers before they can kill again.",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,857,018","14,130,740",0,1,0,1,49.30405075,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,33.09859155,53.46016111,0,51.25284738,0
"A USA Today study conducted after the Michael Brown shooting revealed that on average white police officers each year kill about 400 people, including about 96 African Americans.  This means that about 24 percent of those killed by white police officers are black. (It also means that about 76.5 percent of people killed by white police officers are not black, but you would never know that from reading the New York Times.) ProPublica recently conducted a study to determine, _Who is killing all these black men and boys?_ The answer was _Mostly white officers. But in hundreds of instances, black officers, too. Black officers account for a little more than 10 percent of all fatal police shootings. Of those they kill, though, 78 percent were black._ ",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,860,906","14,131,521",0,1,1,1,83.19369262,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,45.07042254,88.95918263,0,52.84738041,0
"About 51 percent of inmates in federal  prisons of incarcerated for drug-related offense, but the federal prisoners make up only about 10 percent of the prison population. Only 17 percent of state prisoners are incarcerated for drug offenses. Almost all or dealers with previous convictions. It would be fair to say that about 18 percent of inmates nationwide or incarcerated for drug offense. Hardly goes to prison for possession. Most are dealers who deal in heroin, cocaine and meth as well as marijuana. ",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,860,972","14,131,613",0,1,1,1,3.406480384,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,29.22535211,11.57831234,0,52.84738041,0
"Black teens walking through high crime areas of New York City were at a high risk of being stopped and frisked when the city\'s stop-and-frisked policy was  in effect, but the policy has been discontinued.  But police departments in other cities don\'t routinely stop and frisk people walking down the street, regardless of race and ethnicity. They only frisk people who are being arrested. For example, police frisk motorists who have outstanding arrest warrants. before taking them to jail. ",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,847,934","14,128,453",0,1,0,1,23.24204812,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,28.87323944,39.2071986,0,54.21412301,0
"Boehner says the president was informed prior to the invitation, but the House of Representatives is not obligated to obtain presidential consent before inviting heads of state.  The heads of more than three dozen countries  have addressed the U.S. House of Representatives, all without presidential permission. Under the Constitution, it\'s the president, not Congress, who must seek advise and consent.",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,859,818","14,131,300",0,1,1,1,4.119911943,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,21.47887324,5.693346439,0,51.25284738,0
"Conservatives would have applauded Eric Holder if he had said, as did the FBI director, cops of all races harbor a cynical attitude toward black men because black men \""commit a hugely disproportionate percent of street crimes,\"" but he did not say that. Conservatives would have applauded  Eric Holder if he, like the FBI director, had said law enforcement was _not the root cause of problem.\"" Most conservatives would have applauded Eric Holder if he, like the FBI director, had said the \""root cause\"" was the lack of role models, adequate education and decent employment\"" in black neighborhoods.  There is considerable disagreement on how to provide provide adequate education and decent employment, although virtually everyone agrees that this is a laudable goal. ",William Case,31.816038,Texas,-99.512099,approved,api.nytimes.com/svc/community/v2/comments/user/id/60790181.xml,60790181,"1,423,857,040","14,130,904",0,1,1,1,72.9372561,20.10602448,33.71492317,5.493890154,7.033639207,52.53698782,8.550698566,42.6056338,49.73572292,0,58.54214123,0
